file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
PHER_red_0_cutoff_7.5.inp.out,261.7745035826375,-0.1353,0.1597,15.3127,56.0,-1305.0081934219,32.901645616257696,-36.78306777399217,-5868.1848873737,0.12844698469962168
PHER_red_100_cutoff_7.5.inp.out,258.88374886607545,-0.1259,0.1545,26.1941,49.0,-1308.1085218927,19.28526708474402,-109.54632559146368,-5339.0339681919,0.11909804759943654
PHER_red_101_cutoff_7.5.inp.out,256.1494510348068,-0.1443,0.1528,26.7805,53.0,-1306.6938141225,-311.1741900450535,-184.15874775444007,-5641.7819220675,0.13665474460049154
PHER_red_102_cutoff_7.5.inp.out,258.41984823298765,-0.1336,0.1330,25.1503,56.0,-1305.0908395258,-276.88159785533793,-68.48396486029375,-5868.2842044769,0.1261005163005393
PHER_red_103_cutoff_7.5.inp.out,257.9300119387272,-0.1414,0.1402,27.4855,55.0,-1305.5582609133,187.26782560751286,-2.293475968698119,-5792.6629005176,0.13074875109941786
PHER_red_104_cutoff_7.5.inp.out,257.51197036706105,-0.1078,0.1410,29.1467,57.0,-1304.8873404038,59.18793872427688,40.176526447282534,-5944.0840501006,0.10063647440074419
PHER_red_105_cutoff_7.5.inp.out,258.3488100323358,-0.1047,0.1487,30.2864,53.0,-1306.5403751014,-178.1660232593443,-90.47486320515121,-5641.5893891156,0.09863720750036009
PHER_red_106_cutoff_7.5.inp.out,257.2562030169131,-0.1118,0.1533,28.6645,50.0,-1307.4418998751,-217.04427456871977,-227.27797226758034,-5414.3064594616,0.10513791559969832
PHER_red_107_cutoff_7.5.inp.out,258.62203063188736,-0.1086,0.1624,28.6274,51.0,-1306.9925401150,30.532029938632224,-127.24584795375941,-5489.8726622892,0.10165074589986034
PHER_red_108_cutoff_7.5.inp.out,256.45309236390716,-0.1185,0.1453,33.6495,52.0,-1306.8903600262,90.1478483902616,36.41204366416042,-5565.8212158824,0.11100774229998933
PHER_red_109_cutoff_7.5.inp.out,256.2641941905645,-0.1009,0.1641,29.0348,51.0,-1307.7361822232,127.41706714011922,94.03047862814631,-5490.6689192722,0.09544611030014494
PHER_red_10_cutoff_7.5.inp.out,256.78059310285624,-0.1325,0.1412,51.2042,54.0,-1306.4879113248,228.62496249146366,292.0956977017172,-5717.6207302515,0.1253771241999857
PHER_red_110_cutoff_7.5.inp.out,257.78686720133317,-0.1086,0.1531,29.0793,53.0,-1306.5485199453,2.309759540570323,-85.15918326184952,-5641.5520106823,0.10091961819944117
PHER_red_111_cutoff_7.5.inp.out,258.1841432012045,-0.1150,0.1539,28.1918,50.0,-1307.5312678845,270.65073613927393,211.06721610760604,-5414.4961929725,0.10531525929945929
PHER_red_112_cutoff_7.5.inp.out,256.74984650690027,-0.0985,0.1538,20.9719,50.0,-1307.4472294575,9.362597504239892,78.80340175246069,-5414.3123623482,0.09244242920067336
