file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
PHER_red_0_cutoff_7.5.inp.out,261.7745035826375,-0.0691,0.3655,12.9736,56.0,-1305.0081934219,7.689363775229093,-44.8909223865749,-5837.8089975235,0.1284469846996216
PHER_red_100_cutoff_7.5.inp.out,258.88374886607545,-0.052,0.3665,24.2505,49.0,-1308.1085218927,7.978330336247583,-112.0367464788042,-5312.1959038054,0.1190980475994365
PHER_red_101_cutoff_7.5.inp.out,256.1494510348068,-0.0674,0.3473,24.6461,53.0,-1306.6938141225,-282.27540597296473,-185.37221795389848,-5612.9337592508,0.1366547446004915
PHER_red_102_cutoff_7.5.inp.out,258.41984823298765,-0.0615,0.3711,23.8373,56.0,-1305.0908395258,-239.7079569904839,-72.07352315424151,-5837.926232159,0.1261005163005393
PHER_red_103_cutoff_7.5.inp.out,257.9300119387272,-0.0622,0.3614,25.2729,55.0,-1305.5582609133,138.32557756325906,-7.327789588394594,-5762.8217206423,0.1307487510994178
PHER_red_104_cutoff_7.5.inp.out,257.51197036706105,-0.0298,0.3812,26.6814,57.0,-1304.8873404038,38.86271639621027,15.318826521797464,-5913.2187288679,0.1006364744007441
PHER_red_105_cutoff_7.5.inp.out,258.3488100323358,-0.0286,0.3907,28.5242,53.0,-1306.5403751014,-119.12938656776768,-89.22886661683273,-5612.7228868728,0.09863720750036
PHER_red_106_cutoff_7.5.inp.out,257.2562030169131,-0.0332,0.3906,26.3519,50.0,-1307.4418998751,-200.4772776149844,-236.11120072960645,-5386.9760064177,0.1051379155996983
PHER_red_107_cutoff_7.5.inp.out,258.62203063188736,-0.0329,0.3837,26.5277,51.0,-1306.992540115,-12.297696885117269,-143.0033565382466,-5462.0242483008,0.1016507458998603
PHER_red_108_cutoff_7.5.inp.out,256.45309236390716,-0.0462,0.3744,31.4608,52.0,-1306.8903600262,62.31834981224495,18.199871667349804,-5537.4708204363,0.1110077422999893
PHER_red_109_cutoff_7.5.inp.out,256.2641941905645,-0.0312,0.3957,27.0306,51.0,-1307.7361822232,82.61474167822703,79.46470357200145,-5462.8316441803,0.0954461103001449
PHER_red_10_cutoff_7.5.inp.out,256.78059310285624,-0.0539,0.3569,46.708,54.0,-1306.4879113248,214.30838456093687,299.54944274008903,-5688.2361494943,0.1253771241999857
PHER_red_110_cutoff_7.5.inp.out,257.78686720133317,-0.035,0.3911,27.295,53.0,-1306.5485199453,1.4620275363851376,-65.04688282055756,-5612.6933978968,0.1009196181994411
PHER_red_111_cutoff_7.5.inp.out,258.1841432012045,-0.0402,0.3817,26.355,50.0,-1307.5312678845,253.05374157125308,222.64957904154105,-5387.1452001296,0.1053152592994592
PHER_red_112_cutoff_7.5.inp.out,256.74984650690027,-0.0205,0.393,19.3727,50.0,-1307.4472294575,16.908841525591836,78.72989901933288,-5386.9803299044,0.0924424292006733
PHER_red_113_cutoff_7.5.inp.out,258.5634010292311,-0.0481,0.3747,25.9857,51.0,-1306.8702368889,91.99611679776304,199.04333099307175,-5462.0240571446,0.1130629992003378
PHER_red_114_cutoff_7.5.inp.out,255.85974159773372,-0.0623,0.3711,23.3713,53.0,-1306.2695828826,263.3571546698639,257.53392847753713,-5612.4425352554,0.127750081400336
PHER_red_115_cutoff_7.5.inp.out,256.1644509157945,-0.0347,0.3787,23.7384,52.0,-1306.5759946632,-165.66516151810674,-217.69358728653395,-5537.2168300212,0.0990912359993672
PHER_red_116_cutoff_7.5.inp.out,259.8641086302788,-0.0399,0.365,20.398,51.0,-1307.1342034488,158.61707720434174,93.51862822437292,-5462.2380685954,0.1127826298006766
