file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
FMNR_red_0_cutoff_0.0.inp.out,1364.0986891682269,-0.2709,0.0645,25.2354,0.0,-1319.9659046094,43.42787244884985,98.21477788753884,-2187.1351714824,0.2395134500993663
FMNR_red_100_cutoff_0.0.inp.out,1365.7328524772977,-0.2715,0.0717,23.2426,0.0,-1320.206158431,87.41462647362616,128.65298532886837,-2187.3785909316,0.2356733172000531
FMNR_red_101_cutoff_0.0.inp.out,1366.144937535116,-0.285,0.0556,25.5225,0.0,-1320.346866859,-81.04656873173069,-58.83155923782787,-2187.5096468153,0.2453478603001713
FMNR_red_102_cutoff_0.0.inp.out,1359.1821559621226,-0.2784,0.064,25.5046,0.0,-1320.6295344242,2.313427739686579,-13.76492284170285,-2187.7756693951,0.2379027391998533
FMNR_red_103_cutoff_0.0.inp.out,1365.069811668264,-0.2692,0.068,25.1502,0.0,-1320.2542483376,-55.4989260928562,-103.9917003719555,-2187.4007314836,0.2327286563995585
FMNR_red_104_cutoff_0.0.inp.out,1354.774221160733,-0.2822,0.0647,24.2527,0.0,-1320.6550040793,-366.07295606954614,-375.17246540221566,-2187.8071832108,0.2430404686001566
FMNR_red_105_cutoff_0.0.inp.out,1360.4854507269183,-0.2827,0.0643,26.6382,0.0,-1320.297427024,-157.88333842866018,-202.77953703796268,-2187.4555327609,0.2430038298007275
FMNR_red_106_cutoff_0.0.inp.out,1364.2290430823246,-0.272,0.0547,25.8814,0.0,-1320.7600232357,-240.61698839642256,-245.830332115071,-2187.922101747,0.2322411013001328
FMNR_red_107_cutoff_0.0.inp.out,1370.5754163856682,-0.2631,0.0811,25.0935,0.0,-1319.7885765553,-218.39475827015215,-298.69550380505314,-2186.9356208336,0.2223001844004102
FMNR_red_108_cutoff_0.0.inp.out,1364.8714129528482,-0.2676,0.0602,25.0439,0.0,-1320.0666785271,-319.9746867276397,-293.8323582595784,-2187.2368277101,0.2247629845996925
FMNR_red_109_cutoff_0.0.inp.out,1367.864807607736,-0.2544,0.0702,25.3672,0.0,-1320.4392470103,-172.95821554111677,-244.94470713287572,-2187.5967579497,0.2102441893002833
FMNR_red_10_cutoff_0.0.inp.out,1362.240718706303,-0.2743,0.0693,23.9463,0.0,-1320.3192267258,-231.12143452507377,-176.35743944828724,-2187.3613043916,0.2357701313994766
FMNR_red_110_cutoff_0.0.inp.out,1364.328378733341,-0.2678,0.0694,25.5762,0.0,-1320.229087808,-296.353861757582,-316.3005531374201,-2187.4044750741,0.232897564799714
FMNR_red_111_cutoff_0.0.inp.out,1368.2757594244472,-0.2846,0.0616,24.8962,0.0,-1320.3296124657,-181.11071821673536,-34.643463020795785,-2187.5219229824,0.2458737664001091
FMNR_red_112_cutoff_0.0.inp.out,1359.8928211793796,-0.2746,0.068,23.3,0.0,-1320.1011768032,-87.36804965857334,-102.9541461130315,-2187.246583496,0.2334841268002492
FMNR_red_113_cutoff_0.0.inp.out,1357.8670568132354,-0.2602,0.0837,24.795,0.0,-1320.3072184461,-134.9266416493354,-117.24447791033464,-2187.4510127335,0.2234917573996426
FMNR_red_114_cutoff_0.0.inp.out,1364.0223803781548,-0.2705,0.0656,24.0594,0.0,-1320.3519457344,-252.132713384824,-230.61346509149325,-2187.5505245765,0.2405456181995759
FMNR_red_115_cutoff_0.0.inp.out,1371.0681468045584,-0.2714,0.0656,24.3207,0.0,-1320.3949645113,71.07667624683964,42.821089865325625,-2187.5461951606,0.238030194899693
FMNR_red_116_cutoff_0.0.inp.out,1361.1794806876362,-0.2608,0.0618,23.3146,0.0,-1320.3212118277,35.552052713920915,37.48363353679668,-2187.4963268112,0.2329529590997481
FMNR_red_117_cutoff_0.0.inp.out,1353.8376830124485,-0.2959,0.0547,24.6639,0.0,-1320.2008414016,-48.04271384237708,-124.0361256397983,-2187.3743665432,0.2575893551002082
FMNR_red_118_cutoff_0.0.inp.out,1365.3955799201071,-0.2652,0.065,23.0588,0.0,-1320.2044988493,-47.90840856437969,-189.37935884127225,-2187.3474512816,0.2273551984999358
FMNR_red_119_cutoff_0.0.inp.out,1355.909614240208,-0.2727,0.0666,25.3488,0.0,-1320.6004517293,-158.16948899734163,-176.31606530668458,-2187.7592230218,0.2402551230006793
FMNR_red_11_cutoff_0.0.inp.out,1362.254841318873,-0.2579,0.0799,23.7344,0.0,-1319.8630648543,-266.82408218217734,-320.08581352769545,-2186.864706505,0.2163882792992808
FMNR_red_120_cutoff_0.0.inp.out,1358.744383055191,-0.2581,0.0729,24.1172,0.0,-1320.1077047856,-128.690310684347,-199.1421711855257,-2187.2469907394,0.2251961170995855
FMNR_red_121_cutoff_0.0.inp.out,1360.6197722713816,-0.2768,0.068,26.8176,0.0,-1320.1276236289,-150.75463509835282,-216.19382229723573,-2187.2927682826,0.2367068572002608
FMNR_red_122_cutoff_0.0.inp.out,1361.8048733337496,-0.2969,0.0389,27.1092,0.0,-1320.1611121974,-236.9500579477234,-323.2335176521609,-2187.3549978023,0.256980229400142
FMNR_red_123_cutoff_0.0.inp.out,1362.2622372450453,-0.2631,0.08,27.3214,0.0,-1320.2558285322,-17.72328887667784,-223.5264188380935,-2187.3773815394,0.2274509611997928
FMNR_red_124_cutoff_0.0.inp.out,1365.1146214654282,-0.2624,0.0757,27.9206,0.0,-1320.2326482958,-386.41784513598145,-541.726864635039,-2187.3931584565,0.224040274500112
FMNR_red_125_cutoff_0.0.inp.out,1370.2856059694886,-0.2833,0.0619,26.1636,0.0,-1319.7705679466,-348.5798638217218,-385.6480610440762,-2186.941191677,0.2390356121004515
FMNR_red_126_cutoff_0.0.inp.out,1364.858862881426,-0.2939,0.0335,26.6851,0.0,-1319.8303184219,-290.14641143353003,-428.3314593914979,-2187.0162870072,0.251867402100288
FMNR_red_127_cutoff_0.0.inp.out,1362.2684596052466,-0.2703,0.057,26.6633,0.0,-1320.2064477107,-31.093157019589892,-170.43482517223208,-2187.3630894595,0.2348553892006748
FMNR_red_128_cutoff_0.0.inp.out,1360.1981472165812,-0.2644,0.0722,27.0317,0.0,-1320.134393238,-222.5016118092024,-296.7530748728036,-2187.253625876,0.2254270209004971
FMNR_red_129_cutoff_0.0.inp.out,1368.222582863478,-0.264,0.0563,27.3111,0.0,-1320.2952959166,-379.23930682073376,-366.8861555049064,-2187.4162125952,0.2277117288003864
FMNR_red_12_cutoff_0.0.inp.out,1362.511961857391,-0.2736,0.0654,23.5511,0.0,-1320.186863031,-110.054490151354,-107.02502629425996,-2187.2245899246,0.2364548104997084
FMNR_red_130_cutoff_0.0.inp.out,1358.5546319041327,-0.2652,0.0743,25.9417,0.0,-1319.8989401939,-243.37879144113097,-322.59787596022164,-2186.9897092001,0.228035928299505
FMNR_red_131_cutoff_0.0.inp.out,1363.7045625722265,-0.2933,0.0509,24.7696,0.0,-1320.5858212011,-278.1820676792027,-253.70715001239688,-2187.7196444008,0.2516326861004927
FMNR_red_132_cutoff_0.0.inp.out,1364.7584031307506,-0.2767,0.0583,26.3952,0.0,-1320.1840273144,-13.364154438377954,-45.90179671086591,-2187.3126834131,0.2376143930996477
FMNR_red_133_cutoff_0.0.inp.out,1362.1337981819308,-0.2483,0.0729,24.2554,0.0,-1320.4755683504,-45.010066422994136,-53.28452072533973,-2187.5581969058,0.2093550100998982
FMNR_red_134_cutoff_0.0.inp.out,1360.1682665518924,-0.2374,0.084,24.9789,0.0,-1320.1441540995,-305.90827865755205,-336.51727352701585,-2187.2525585349,0.2056525469006374
FMNR_red_135_cutoff_0.0.inp.out,1364.3736202307489,-0.2658,0.0663,22.964,0.0,-1320.1523372371,-289.9008517418331,-394.818265661756,-2187.2349309846,0.2201851153995448
FMNR_red_136_cutoff_0.0.inp.out,1367.1471558891328,-0.2623,0.0667,23.8977,0.0,-1320.431569747,-367.1679973881053,-533.1943552098487,-2187.5330278235,0.2271224633996098
FMNR_red_137_cutoff_0.0.inp.out,1363.9933528214435,-0.2729,0.0655,23.5252,0.0,-1319.7736566843,-230.9121608179451,-384.9617695118971,-2186.8908231165,0.2361888349996661
FMNR_red_138_cutoff_0.0.inp.out,1370.4256620577785,-0.2808,0.0594,24.6704,0.0,-1320.1689914876,-341.3586548444674,-476.6228312091497,-2187.3053056766,0.2414738156003295
FMNR_red_139_cutoff_0.0.inp.out,1367.3123629391594,-0.2343,0.0823,23.8194,0.0,-1320.0179725925,-248.5802221556756,-560.0162603394045,-2187.0889055023,0.2003919896005754
FMNR_red_13_cutoff_0.0.inp.out,1364.077118582621,-0.2655,0.0549,22.3878,0.0,-1319.9965044796,-132.7047677321037,-159.04449394652733,-2186.994558535,0.2238917578997643
FMNR_red_140_cutoff_0.0.inp.out,1362.256618223979,-0.273,0.0557,24.8114,0.0,-1320.1809337339,-528.4728629475965,-565.645884295354,-2187.2898113214,0.2340047582001716
FMNR_red_141_cutoff_0.0.inp.out,1372.7129772780827,-0.2711,0.0655,25.0182,0.0,-1319.7852483467,-197.1683007139491,-255.07763451869263,-2186.9205311869,0.2385840488996109
FMNR_red_142_cutoff_0.0.inp.out,1358.2169106350807,-0.2559,0.0784,24.4984,0.0,-1319.8319231686,-118.32884774724845,-233.85482582939977,-2186.9164048083,0.2103544221008633
FMNR_red_143_cutoff_0.0.inp.out,1360.666919709816,-0.2378,0.0686,22.0617,0.0,-1320.3677800268,-394.69179722875856,-455.435873826952,-2187.4381410577,0.2011074802994699
FMNR_red_144_cutoff_0.0.inp.out,1366.6801013883578,-0.2645,0.0682,25.302,0.0,-1320.1589944807,-384.8520060782176,-345.8138681815128,-2187.265107684,0.224625608900169
FMNR_red_145_cutoff_0.0.inp.out,1356.5736037301858,-0.2665,0.0622,23.9269,0.0,-1319.7821273239,-236.1040457550873,-220.40020678706705,-2186.8965810515,0.2259423713003343
FMNR_red_146_cutoff_0.0.inp.out,1363.2291779896202,-0.2592,0.0783,23.6705,0.0,-1320.0093177641,-67.17163310964226,-277.347810982054,-2187.1212568404,0.2218168842000523
FMNR_red_147_cutoff_0.0.inp.out,1369.2921321878348,-0.245,0.0741,24.4637,0.0,-1320.050500606,-263.2400244801065,-343.11113812690166,-2187.1831288704,0.2076516041006471
FMNR_red_148_cutoff_0.0.inp.out,1369.1959418397544,-0.2841,0.0576,24.0095,0.0,-1319.7217563458,-370.8301593873184,-436.4049902775127,-2186.886790988,0.2445491711005161
