file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
FMNR_red_342_cutoff_7.5.inp.out,1367.9994864554074,-0.2552,0.1483,20.76,43.0,-1305.0705078638,-2967.3426993233234,-5345.789563772565,-5414.292232345,0.2450849435999771
FMNR_red_343_cutoff_7.5.inp.out,1365.734324571459,-0.2704,0.1224,14.6562,47.0,-1303.8767915249,-1177.9551161437032,-2372.4073851902504,-5715.219813927,0.2512231927003086
FMNR_red_344_cutoff_7.5.inp.out,1366.8044070696033,-0.2417,0.1304,15.177,45.0,-1304.6016554387,565.2259278240799,1546.1215232051875,-5564.8388263447,0.2329133702005492
FMNR_red_345_cutoff_7.5.inp.out,1364.1758152582229,-0.2116,0.1846,18.2696,46.0,-1304.2118832743,-1053.401917999993,-1418.119638400001,-5639.944988419,0.2066625143997953
FMNR_red_346_cutoff_7.5.inp.out,1371.2118886582682,-0.2268,0.1666,16.1422,47.0,-1304.0135424045,-320.0889286000017,-365.8616471999948,-5715.3635710601,0.2178323903999626
FMNR_red_347_cutoff_7.5.inp.out,1371.097637599555,-0.2455,0.1329,8.2526,45.0,-1304.6980419206,-139.174483450474,-1327.6156361633746,-5564.926995261,0.2318346788997587
FMNR_red_348_cutoff_7.5.inp.out,1367.1289785263118,-0.2207,0.1431,14.036,46.0,-1304.0635983524,-269.5314940619105,-192.51595252113688,-5639.8263755259,0.2147430930999689
FMNR_red_349_cutoff_7.5.inp.out,1361.7547485672562,-0.2379,0.1347,0.5183,47.0,-1304.1709183385,-49.64193412535556,-672.1904897654231,-5715.5896729253,0.2333953970000948
FMNR_red_34_cutoff_7.5.inp.out,1348.8977041349424,-0.1978,0.2029,35.3182,45.0,-1304.5379661714,-2313.6931628763527,-2815.4012904401666,-5564.3796485901,0.2029249140996398
FMNR_red_350_cutoff_7.5.inp.out,1366.8106288484485,-0.2214,0.165,13.0483,44.0,-1305.1274492608,-2509.5445737815594,-1681.1201964923337,-5489.8795186398,0.2173187598000368
FMNR_red_351_cutoff_7.5.inp.out,1358.0963848287272,-0.2435,0.1327,20.0074,47.0,-1303.8990781783,-1082.587615599993,-104.80712232000133,-5715.2777249544,0.2378962272996432
FMNR_red_352_cutoff_7.5.inp.out,1364.8425590371044,-0.2408,0.1426,19.5337,46.0,-1304.4190154263,-845.5915164076364,-980.2803411186728,-5640.2361886561,0.2374758898995423
FMNR_red_353_cutoff_7.5.inp.out,1359.1345326662886,-0.2153,0.1661,16.0913,48.0,-1303.4685969452,-2665.4479511452787,-3666.073206569565,-5790.3193592603,0.216223369599902
FMNR_red_354_cutoff_7.5.inp.out,1359.285098397525,-0.2486,0.1362,25.6817,46.0,-1303.8285067539,571.0764845229451,-935.6136829853824,-5639.7075643814,0.2449088592993575
FMNR_red_355_cutoff_7.5.inp.out,1368.1972244116946,-0.2586,0.1382,23.3807,45.0,-1304.1819118411,-1490.460848459358,-966.9022715013206,-5564.5376083684,0.2508727604999876
FMNR_red_356_cutoff_7.5.inp.out,1370.285756557336,-0.2473,0.1326,17.8576,44.0,-1305.1241658185,-677.2020165999554,-1141.6657169868638,-5489.9286131178,0.2370632537003985
FMNR_red_357_cutoff_7.5.inp.out,1366.1455240037883,-0.2497,0.1367,23.8896,39.0,-1307.1308073445,-954.033331865705,-2333.7722812253937,-5114.281443663,0.2445379254995714
FMNR_red_358_cutoff_7.5.inp.out,1369.459623921583,-0.232,0.1458,24.1186,43.0,-1305.1530416914,-1869.7679262660515,-2156.747939945782,-5414.4062963273,0.2261195812998266
FMNR_red_359_cutoff_7.5.inp.out,1366.8921437341407,-0.2269,0.1406,15.4804,48.0,-1303.5285099007,203.18438628074713,-615.8481719070305,-5790.409039195,0.2195917611998084
FMNR_red_35_cutoff_7.5.inp.out,1340.6372459738304,-0.2448,0.1634,32.4481,45.0,-1304.3912312288,-2014.0119680158791,-3235.567685122387,-5564.2514568556,0.2233923542999036
FMNR_red_360_cutoff_7.5.inp.out,1361.6642275390784,-0.2418,0.1423,13.2478,46.0,-1303.9964999367,692.5886584106479,1561.6469833514673,-5639.8061300672,0.2346836615997745
FMNR_red_361_cutoff_7.5.inp.out,1359.031753007842,-0.2313,0.1559,15.9981,48.0,-1303.3732331656,-681.5775258217934,-1796.6018996962994,-5790.2759286669,0.2202488165994509
FMNR_red_362_cutoff_7.5.inp.out,1362.4836483032973,-0.2179,0.1511,13.5952,46.0,-1303.816173236,206.82579799349745,575.189505932781,-5639.6247687101,0.2153707711004244
FMNR_red_363_cutoff_7.5.inp.out,1369.9784426216277,-0.2205,0.1529,12.7482,46.0,-1303.8094581344,-697.0620524731125,-234.45650901604708,-5639.5769357212,0.2113072596994243
FMNR_red_364_cutoff_7.5.inp.out,1370.506130137247,-0.2275,0.1621,13.4462,49.0,-1302.9917367161,-1227.1369904173828,-1529.8598029805112,-5865.3691551175,0.2174227320001591
FMNR_red_365_cutoff_7.5.inp.out,1373.5386170222237,-0.246,0.1328,15.1849,47.0,-1303.3750099814,-3.285576185572825,816.877947177124,-5714.7330856194,0.2306498200996429
FMNR_red_366_cutoff_7.5.inp.out,1367.5861298612583,-0.2316,0.1524,10.884,45.0,-1303.7543334427,-1119.7257931246802,-191.22642122623023,-5563.9623072288,0.2217608437995295
FMNR_red_367_cutoff_7.5.inp.out,1363.703931567338,-0.2357,0.1546,12.986,48.0,-1303.5186834408,-354.32931604455933,111.23534082051566,-5790.2885395099,0.221690456000033
FMNR_red_368_cutoff_7.5.inp.out,1365.6377411502529,-0.2426,0.1387,7.6542,47.0,-1303.5888020013,-881.2239062815312,-1508.2468660633242,-5714.8630202108,0.2256681888993625
FMNR_red_369_cutoff_7.5.inp.out,1359.793572934379,-0.2165,0.1493,17.6821,47.0,-1303.6262175586,-1553.3088290104731,-1498.1472030848618,-5714.8668891989,0.2112725472998136
FMNR_red_36_cutoff_7.5.inp.out,1341.182330330475,-0.2174,0.1487,38.1374,46.0,-1304.1619876775,-3416.994400997516,-5550.8839318099335,-5639.4377194506,0.2252435697000692
FMNR_red_370_cutoff_7.5.inp.out,1365.3134256990777,-0.2491,0.1432,14.3056,49.0,-1302.9059638375,164.46806765554882,3219.2812145134612,-5865.2203234225,0.2462592411002333
FMNR_red_371_cutoff_7.5.inp.out,1358.6733675924436,-0.234,0.149,11.2786,49.0,-1302.8184595078,-1613.4866871209397,-882.0050994962982,-5865.1077583506,0.2302129786994555
FMNR_red_372_cutoff_7.5.inp.out,1356.6590108826997,-0.2334,0.1687,13.2205,48.0,-1303.3490247055,42.31984936013222,1254.051002692975,-5790.1253767948,0.2316524708003271
FMNR_red_373_cutoff_7.5.inp.out,1358.6435443202984,-0.2303,0.1578,5.8634,48.0,-1303.153880239,-539.3666067310564,451.56219112257776,-5789.9494596162,0.2231214100002034
