file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
PHEO_red_0_cutoff_7.5.inp.out,256.75561045656065,-0.2329,0.2092,10.5289,56.0,-1305.3738280234,128.91911116131365,55.26766941644017,-5838.2097608109,0.2773268420996828
PHEO_red_100_cutoff_7.5.inp.out,255.48838273051845,-0.2663,0.1638,26.1089,55.0,-1306.024583224,-120.42774938926148,-204.0254211299983,-5763.3986773003,0.3037691801000619
PHEO_red_101_cutoff_7.5.inp.out,258.45965755044847,-0.2407,0.1954,27.6159,53.0,-1306.4661440137,-64.8761558329082,-275.66015364956587,-5612.7850627575,0.2886196422005014
PHEO_red_102_cutoff_7.5.inp.out,252.4287649291655,-0.2462,0.1891,33.9431,54.0,-1306.2381704524,-240.61954466547493,-463.2675974233016,-5688.157018013,0.2864500458008479
PHEO_red_103_cutoff_7.5.inp.out,258.8410538518534,-0.2354,0.1945,29.8072,53.0,-1306.4749237353,-272.3659313045201,-420.7697922641957,-5612.8599192059,0.2857003399003588
PHEO_red_104_cutoff_7.5.inp.out,255.002136857652,-0.2798,0.1632,31.7631,57.0,-1305.1343589438,10.306589844624968,107.39643663821283,-5913.5529637763,0.3060820037999292
PHEO_red_105_cutoff_7.5.inp.out,257.49118949527514,-0.2254,0.2142,32.8337,59.0,-1304.0619392006,269.8890422214201,235.7130813099555,-6063.5410796232,0.271943766700133
PHEO_red_106_cutoff_7.5.inp.out,258.57819758004104,-0.2461,0.1955,24.7828,55.0,-1305.9117047789,-27.73980110422485,32.56371692480497,-5763.2271078529,0.2903205144002641
PHEO_red_107_cutoff_7.5.inp.out,253.3288076963395,-0.2434,0.1853,21.0267,54.0,-1306.1646861273,182.02971992620516,172.1777073768687,-5687.9473040166,0.2835523858993838
PHEO_red_108_cutoff_7.5.inp.out,261.3518434967831,-0.2544,0.1831,22.1215,53.0,-1306.521205679,142.3053520047634,137.4673824533838,-5612.7552780742,0.2964699516005566
PHEO_red_109_cutoff_7.5.inp.out,252.38144206942275,-0.2279,0.1995,28.9918,55.0,-1306.2059317985,422.4920594710485,542.7346625971396,-5763.532552419,0.2766757632998633
PHEO_red_10_cutoff_7.5.inp.out,257.5094138080596,-0.2417,0.2003,18.5624,56.0,-1305.8101993205,13.178131996313924,-74.79705257680261,-5838.7282190999,0.2821297492992016
PHEO_red_110_cutoff_7.5.inp.out,260.3463152751482,-0.2298,0.2112,26.1326,53.0,-1306.8984169352,334.4567520038721,417.828197991364,-5613.1611644867,0.2729197872995428
PHEO_red_111_cutoff_7.5.inp.out,253.29223960736408,-0.231,0.1974,26.3488,54.0,-1306.3808920515,174.26860046397584,229.10525456666943,-5688.2629111074,0.2741652743006852
PHEO_red_112_cutoff_7.5.inp.out,257.53618548796027,-0.2172,0.2182,33.934,53.0,-1306.7676383583,60.70101759253107,16.795776238027468,-5613.0214995326,0.2676631790000101
PHEO_red_113_cutoff_7.5.inp.out,253.89724928172703,-0.2299,0.185,42.6953,52.0,-1307.2414584861,-156.32794367334768,-238.33538990276713,-5537.9755366697,0.279070854299789
PHEO_red_114_cutoff_7.5.inp.out,257.899272624383,-0.2307,0.2032,43.8891,56.0,-1305.7124111083,185.97304633035336,46.17410857151128,-5838.6007212792,0.2705034356004034
PHEO_red_115_cutoff_7.5.inp.out,254.9712406598413,-0.2643,0.1671,38.1025,57.0,-1305.2742227897,164.34099797252784,306.87739629602163,-5913.6908819969,0.3044328084006338
PHEO_red_116_cutoff_7.5.inp.out,257.1992151896746,-0.2516,0.1869,35.8346,59.0,-1304.5805787698,205.71459950885375,224.78173928320464,-6064.0283579865,0.2889370504999533
PHEO_red_117_cutoff_7.5.inp.out,260.65958646347895,-0.2485,0.1891,25.5766,57.0,-1305.3465865121,249.5535889232579,401.5678816184312,-5913.7237233063,0.2879519109001194
PHEO_red_118_cutoff_7.5.inp.out,256.33686384741276,-0.2614,0.1834,24.1349,58.0,-1304.787514506,117.91876781036576,201.0628258750216,-5988.688659144,0.2971904391006319
PHEO_red_119_cutoff_7.5.inp.out,257.72573057486244,-0.2475,0.179,31.7321,53.0,-1306.9371766321,391.5117591080348,412.6996034447318,-5613.2038931212,0.2897497852000015
PHEO_red_11_cutoff_7.5.inp.out,256.2984349749558,-0.2598,0.1726,8.9985,57.0,-1305.3307991165,-167.45353334639776,-209.95675305239504,-5913.7120093033,0.2974149146002673
PHEO_red_120_cutoff_7.5.inp.out,257.5898065703383,-0.2535,0.1816,34.496,56.0,-1305.6284774994,101.10660244561876,223.79478052864985,-5838.5688049429,0.2979884420001326
PHEO_red_121_cutoff_7.5.inp.out,255.1569398710627,-0.2357,0.2087,35.4608,57.0,-1305.0963803951,309.7623385958509,355.71318928773803,-5913.5035406857,0.2825769695000417
PHEO_red_122_cutoff_7.5.inp.out,256.87723688192705,-0.2286,0.1972,31.0935,59.0,-1304.364001862,302.4638611133264,383.5070224169985,-6063.8031736529,0.2782860035003978
PHEO_red_123_cutoff_7.5.inp.out,255.3659342410845,-0.2559,0.1878,24.0082,58.0,-1305.1232279306,353.4776578576216,474.5451833259759,-5989.0096944008,0.2968093817007684
