file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
BENR_red_309_cutoff_0.0.inp.out,200.78475467224868,-0.3677,0.1311,0.3939,0.0,-1325.9319858928,-1.1462785930742818,-0.3427937466610513,-1555.1155763211,0.3514092717996391
BENR_red_30_cutoff_0.0.inp.out,202.98766261096227,-0.3388,0.1829,0.5178,0.0,-1325.6927835895,0.5026861523505319,0.4070755694870001,-1554.8828720711,0.3165533433993914
BENR_red_310_cutoff_0.0.inp.out,200.99860051778828,-0.3509,0.16,0.5098,0.0,-1326.0142232195,1.405641048731824,1.1742688285376728,-1555.2008926577,0.3359465022995209
BENR_red_311_cutoff_0.0.inp.out,201.389211361944,-0.3504,0.1614,0.5336,0.0,-1325.7891588099,-0.0707185082056316,0.351168709438834,-1554.9805178444,0.3323330745997737
BENR_red_312_cutoff_0.0.inp.out,200.92033652487476,-0.3397,0.1721,0.8254,0.0,-1325.7593172492,-2.7092698985613133,-1.6032635151149004,-1554.9460185974,0.3239668566002365
BENR_red_313_cutoff_0.0.inp.out,201.3068239991304,-0.3341,0.1645,0.3441,0.0,-1325.6381564671,0.634710851129522,-0.2454024763874963,-1554.8197128838,0.3215539582006386
BENR_red_314_cutoff_0.0.inp.out,201.00772806225712,-0.353,0.1585,0.2704,0.0,-1325.6674576622,0.3804577056986484,-0.0932562920342405,-1554.8439677989,0.3342986419002045
BENR_red_315_cutoff_0.0.inp.out,201.3616376537873,-0.3434,0.1762,0.598,0.0,-1325.5507664124,-0.7054123331246274,-2.0151142097037003,-1554.7401897281,0.3251622553007109
BENR_red_316_cutoff_0.0.inp.out,201.9387890116235,-0.3646,0.154,0.2593,0.0,-1325.3430025828,0.1230591483290648,0.8072600632810192,-1554.540157188,0.344069063000461
BENR_red_317_cutoff_0.0.inp.out,201.66233269216576,-0.3415,0.1746,0.2307,0.0,-1325.5627099176,0.4969514060244649,1.2049264036938383,-1554.7501842241,0.3256161153994981
BENR_red_318_cutoff_0.0.inp.out,202.10670080257336,-0.3633,0.1517,0.6899,0.0,-1325.6758023866,-3.00777882772683,-3.458077418803096,-1554.8638770282,0.3431407719008348
