file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
BENO_red_0_cutoff_7.5.inp.out,197.72484979357353,-0.1597,0.3237,26.1267,50.0,-1307.5284020755,87.84946659012314,18.127357831164904,-5313.241666389,0.1636251966001509
BENO_red_100_cutoff_7.5.inp.out,200.77572652877024,-0.1724,0.3079,17.2595,55.0,-1306.1465403142,-23.90171168672472,-29.44518329038571,-5689.672003841,0.1766098026000691
BENO_red_101_cutoff_7.5.inp.out,199.9012287313004,-0.147,0.3415,21.463,57.0,-1305.7435578426,15.222473496384191,-40.78929543094252,-5840.144028709,0.1564578965999317
BENO_red_102_cutoff_7.5.inp.out,199.03712729691205,-0.1542,0.3327,28.4497,56.0,-1306.2958679314,103.45258544714189,9.455785632618174,-5765.2253553855,0.1573725524003748
BENO_red_103_cutoff_7.5.inp.out,197.97615606600783,-0.1608,0.3205,14.8507,55.0,-1306.5671450419,-9.171662923004469,16.08085540355617,-5689.9820814909,0.1693733892998352
BENO_red_104_cutoff_7.5.inp.out,199.62289637001209,-0.1687,0.3103,20.6203,52.0,-1307.1594390915,-51.39594336216948,32.18247950828094,-5463.9944833281,0.1764378644002135
BENO_red_105_cutoff_7.5.inp.out,201.2736851321774,-0.1634,0.3377,21.2673,50.0,-1308.2694521555,-72.85589565562556,17.186369574879315,-5314.0643016674,0.1708001320002949
BENO_red_106_cutoff_7.5.inp.out,203.1302776416184,-0.1779,0.3325,25.526,53.0,-1306.8770470366,18.512254114568773,38.54015229773006,-5539.2371766587,0.1743187177999061
BENO_red_107_cutoff_7.5.inp.out,202.72626258548183,-0.1637,0.3311,25.0743,56.0,-1305.7390836437,93.30006943809252,2.9118800542392567,-5764.6787387555,0.1668954860997473
BENO_red_108_cutoff_7.5.inp.out,202.0352441915875,-0.1742,0.3062,17.3368,50.0,-1307.8224040705,0.5578292573220539,-22.87822274193728,-5313.5359308114,0.1779150999000194
BENO_red_109_cutoff_7.5.inp.out,201.96171500970095,-0.1825,0.2952,16.4123,55.0,-1306.5550676797,-10.433163159345115,10.222440331471034,-5689.994871916,0.1795057515000735
