file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
FMNO_red_437_cutoff_7.5.inp.out,1372.8210469983478,-0.1418,0.1418,13.4889,48.0,-1304.2978876332,544.5859792857501,-11.189875053530214,-5821.1244989705,0.10336374009966676
FMNO_red_438_cutoff_7.5.inp.out,1371.1970209689187,-0.1282,0.1465,23.1027,49.0,-1303.7249463382,-60.88435880650524,-736.3963458894895,-5896.5906787526,0.09078095719996782
FMNO_red_439_cutoff_7.5.inp.out,1362.5782825547606,-0.1448,0.1405,23.1722,48.0,-1303.8513743745,460.02704805225477,121.98603097157505,-5820.7404212667,0.10433302670026023
FMNO_red_43_cutoff_7.5.inp.out,1362.47393924575,-0.1343,0.1425,13.8147,46.0,-1305.2590260058,-238.14220559547195,-642.7996448931397,-5669.9712845862,0.09450064640077471
FMNO_red_440_cutoff_7.5.inp.out,1365.0420474206567,-0.1275,0.1583,21.6701,49.0,-1303.4306026823,-929.9770674604295,-1009.4565023513933,-5896.326724574,0.09049352370038832
FMNO_red_441_cutoff_7.5.inp.out,1361.1426329575309,-0.1430,0.1216,32.5985,50.0,-1303.0616670616,631.345579603787,-618.0032711581293,-5971.9993100434,0.1046042165999097
FMNO_red_442_cutoff_7.5.inp.out,1365.758912102983,-0.1118,0.1390,40.1722,48.0,-1303.7667479003,-2583.820099177313,-3925.004680031389,-5820.5873743609,0.07417196709957352
FMNO_red_443_cutoff_7.5.inp.out,1365.7917665490597,-0.1274,0.1361,30.2316,51.0,-1302.6527640087,-678.9555415437737,-357.7090518005942,-6047.5316522219,0.09299795300012192
FMNO_red_444_cutoff_7.5.inp.out,1358.9809912591113,-0.1218,0.1474,23.3132,51.0,-1302.8586385100,-1207.1837575404027,-1335.5177273411819,-6047.8135055221,0.0864595165994615
FMNO_red_445_cutoff_7.5.inp.out,1367.296349234014,-0.1174,0.1559,26.6554,49.0,-1303.6145968505,-1930.6165732254296,-3152.007580202514,-5896.3975705235,0.07867869780056935
FMNO_red_446_cutoff_7.5.inp.out,1368.259687084618,-0.1254,0.1544,24.2829,50.0,-1303.3926909199,-847.532756966403,-914.3819646171278,-5972.2601276192,0.08787047559962957
FMNO_red_447_cutoff_7.5.inp.out,1371.2281167889073,-0.1292,0.1534,15.2747,50.0,-1303.1658753910,-1261.061738226804,-1268.218183052448,-5971.9942848879,0.08590677100073663
FMNO_red_448_cutoff_7.5.inp.out,1369.6448286804518,-0.1288,0.1556,15.4025,53.0,-1302.5361625589,-539.4839612955224,-570.7025350807243,-6199.446004506,0.09102055509993079
FMNO_red_449_cutoff_7.5.inp.out,1360.7543938569136,-0.1360,0.1589,28.4451,52.0,-1302.6987401629,-470.47087050898756,-714.9177088177292,-6123.5702955419,0.09403750719957316
FMNO_red_44_cutoff_7.5.inp.out,1366.1591460583618,-0.1297,0.1530,7.4051,46.0,-1304.6445887248,-293.37680087667377,539.584971761394,-5669.2992601422,0.09095911219992558
FMNO_red_450_cutoff_7.5.inp.out,1373.475856571083,-0.1246,0.1526,34.7719,54.0,-1302.3206708160,-862.4415783097002,-1027.0558957076787,-6275.2218887722,0.08532253070006846
FMNO_red_451_cutoff_7.5.inp.out,1371.821696192182,-0.1412,0.1521,36.9426,54.0,-1302.4075237563,527.9773469272941,-420.37422011887,-6275.3208117577,0.10236504319982487
FMNO_red_452_cutoff_7.5.inp.out,1361.162300119548,-0.1259,0.1629,34.1376,53.0,-1302.4599271597,-1892.146169600012,-1681.4648693000354,-6199.3413861497,0.08557034060049773
FMNO_red_453_cutoff_7.5.inp.out,1356.0175696930849,-0.1211,0.1557,36.0664,54.0,-1302.0248887230,-726.54483986774,-1036.353026185541,-6274.9032334457,0.08624091510046128
FMNO_red_454_cutoff_7.5.inp.out,1365.3190463754552,-0.1114,0.1517,29.1808,52.0,-1302.7888049035,-515.6500975493947,501.63877976071024,-6123.6417147425,0.07579088720012805
FMNO_red_455_cutoff_7.5.inp.out,1365.4992016308659,-0.1232,0.1552,33.2758,48.0,-1304.3292280850,-1262.884702518595,-3809.4012335440293,-5821.043567009,0.08782367829917348
