file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
FMNO_red_0_cutoff_0.0.inp.out,1372.8210469983478,-0.0742,0.284,18.5944,0.0,-1320.9418537372,544.5961669032881,-11.16134862963989,-2182.2244009812,0.103363972900297
FMNO_red_100_cutoff_0.0.inp.out,1372.9205702060449,-0.0735,0.2847,18.5519,0.0,-1320.9366114695,507.0188575520072,-105.97870282515474,-2182.2204246067,0.1025997643000664
FMNO_red_101_cutoff_0.0.inp.out,1370.0948664462128,-0.0681,0.2894,19.0801,0.0,-1320.8048066025,-533.5155322999971,-840.7319173999989,-2182.0565837902,0.0943093671994574
FMNO_red_102_cutoff_0.0.inp.out,1363.2845823323455,-0.089,0.277,19.2706,0.0,-1320.9296423551,1484.7244156133909,3109.9429590431555,-2182.2196175931,0.1170131638000384
FMNO_red_103_cutoff_0.0.inp.out,1363.554179849745,-0.0831,0.276,19.425,0.0,-1320.7866035318,565.6232027226356,-16.201441801425243,-2182.0520007934,0.1092383387995141
FMNO_red_104_cutoff_0.0.inp.out,1369.5822254367947,-0.0967,0.2878,20.4475,0.0,-1321.0763281503,1413.935575200006,2949.2193021000207,-2182.3560647511,0.1170756251003695
FMNO_red_105_cutoff_0.0.inp.out,1370.782939357708,-0.0861,0.2936,19.8834,0.0,-1320.2695548896,-1360.0845006999996,-423.00948843999834,-2181.5520565913,0.1029406989991912
FMNO_red_106_cutoff_0.0.inp.out,1372.5357019466765,-0.082,0.2835,19.8794,0.0,-1320.8257161381,-889.3830027624484,472.7552369085825,-2182.1065376502,0.1039040192999891
FMNO_red_107_cutoff_0.0.inp.out,1374.963301369993,-0.0803,0.2984,21.165,0.0,-1320.4684815445,-1186.4106947214138,-441.8455967328127,-2181.7525364353,0.1068093741996563
FMNO_red_108_cutoff_0.0.inp.out,1363.9438784867,-0.0755,0.2968,20.2379,0.0,-1320.546490992,-150.0171829999998,308.31147749999906,-2181.7962802152,0.0989193680998141
FMNO_red_109_cutoff_0.0.inp.out,1361.6254985353842,-0.0524,0.3027,20.3178,0.0,-1320.8540427677,-835.9330068306429,-1510.472755738435,-2182.105798239,0.0852439754999068
FMNO_red_10_cutoff_0.0.inp.out,1369.074897073785,-0.065,0.3066,19.351,0.0,-1320.7617537773,-29.39481680951603,2357.498297347164,-2182.029775827,0.0948950046004029
FMNO_red_110_cutoff_0.0.inp.out,1368.1295488539938,-0.0628,0.3033,19.8594,0.0,-1320.7308636913,-1051.30251210146,-1172.9174263162547,-2181.9907929829,0.0885841961007827
