file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
FMNO_red_0_cutoff_0.0.inp.out,1372.8210469983478,-0.1285,0.1489,20.5863,0.0,-1320.9418537372,544.5972560967103,-11.161370952359611,-2187.9557024071,0.09424442239969721
FMNO_red_100_cutoff_0.0.inp.out,1372.9205702060447,-0.1276,0.1496,20.5417,0.0,-1320.9366114695,507.01581544799035,-105.97806695484448,-2187.9516819019,0.09339247990010335
FMNO_red_101_cutoff_0.0.inp.out,1370.0948664462128,-0.1189,0.1725,21.8561,0.0,-1320.8048066025,-533.5160658155289,-840.7327581319176,-2187.7819025227,0.08265321350017985
FMNO_red_102_cutoff_0.0.inp.out,1363.2845823323455,-0.1403,0.1307,20.9814,0.0,-1320.9296423551,1484.7273850711301,3109.9491789476956,-2187.9466560278,0.1062080604001494
FMNO_red_103_cutoff_0.0.inp.out,1363.554179849745,-0.1345,0.1527,21.5537,0.0,-1320.7866035318,565.623768345276,-16.201458002850714,-2187.7773574099,0.0977972939999745
FMNO_red_104_cutoff_0.0.inp.out,1369.5822254367947,-0.1433,0.1461,22.9325,0.0,-1321.0763281503,1413.9384030711483,2949.2252005385994,-2188.0917966477,0.10379864099968472
FMNO_red_105_cutoff_0.0.inp.out,1370.782939357708,-0.1351,0.1759,22.0034,0.0,-1320.2695548896,-1360.0872208690091,-423.01033445897855,-2187.2769562777,0.09666552560020136
FMNO_red_106_cutoff_0.0.inp.out,1372.5357019466765,-0.1274,0.1509,22.0664,0.0,-1320.8257161381,-889.382113381222,472.75476415429284,-2187.8417914014,0.09624672370000553
FMNO_red_107_cutoff_0.0.inp.out,1374.963301369993,-0.1311,0.1749,23.6320,0.0,-1320.4684815445,-1186.407135499995,-441.8442712000012,-2187.4977049866,0.09406103799983612
FMNO_red_108_cutoff_0.0.inp.out,1363.9438784867,-0.1249,0.1646,22.2648,0.0,-1320.5464909920,-150.017333017183,308.3117858114774,-2187.5260632097,0.08831584969993855
FMNO_red_109_cutoff_0.0.inp.out,1361.6254985353842,-0.1064,0.1636,22.3467,0.0,-1320.8540427677,-835.9346787,-1510.4757766899947,-2187.8433770106,0.07408802469990405
FMNO_red_10_cutoff_0.0.inp.out,1369.074897073785,-0.1186,0.1572,21.6104,0.0,-1320.7617537773,-29.39466983572575,2357.4865098792475,-2187.7561143025,0.08224846370012528
FMNO_red_110_cutoff_0.0.inp.out,1368.1295488539938,-0.1147,0.1538,21.5392,0.0,-1320.7308636913,-1051.3025121014575,-1172.9174263162558,-2187.7252647081,0.08150159929982692
FMNO_red_111_cutoff_0.0.inp.out,1359.4142129299198,-0.1023,0.1729,21.9568,0.0,-1320.9188518856,-1649.8808030999958,-1685.0357340000014,-2187.8627754231,0.06855776509974021
FMNO_red_112_cutoff_0.0.inp.out,1367.8010002775948,-0.1385,0.1594,22.3015,0.0,-1320.5741893952,-387.9162342478047,-1086.359899810524,-2187.5742035646,0.1003791498001192
FMNO_red_113_cutoff_0.0.inp.out,1364.792032901073,-0.1428,0.1535,22.9316,0.0,-1320.5560290652,604.9336486000013,-605.4219605800064,-2187.5743659446,0.10827271990001464
FMNO_red_114_cutoff_0.0.inp.out,1361.0437728038453,-0.1208,0.1698,22.1195,0.0,-1320.1752644407,-1784.1089677749278,-3467.7684776491733,-2187.1540304298,0.08388010310000027
FMNO_red_115_cutoff_0.0.inp.out,1362.7018402097176,-0.1196,0.1489,22.9438,0.0,-1320.4270946779,-37.05619968745235,-997.3197133565908,-2187.3958620906,0.08660530930001187
FMNO_red_116_cutoff_0.0.inp.out,1359.1005436171754,-0.1014,0.1758,23.1372,0.0,-1320.5093748990,-2780.328744668476,-3801.531035705158,-2187.4963968345,0.06485321490026763
FMNO_red_117_cutoff_0.0.inp.out,1368.7442250605284,-0.1322,0.1630,23.3577,0.0,-1320.4793832551,134.56985385975435,-245.9806726376714,-2187.4922471804,0.09486317829987456
FMNO_red_118_cutoff_0.0.inp.out,1376.7904155164877,-0.1202,0.1470,21.8628,0.0,-1320.2707638794,-129.05277955265072,-1790.9335245317338,-2187.2646869744,0.08990444080018278
FMNO_red_119_cutoff_0.0.inp.out,1361.7494356231687,-0.1205,0.1584,23.5056,0.0,-1320.2528060327,-1174.2038435876173,-947.9613304735452,-2187.2592065206,0.08538320560001011
FMNO_red_11_cutoff_0.0.inp.out,1366.7077213422979,-0.1057,0.1576,20.5661,0.0,-1320.4054291961,-202.20800060779823,383.4469477465643,-2187.377160216,0.07302728919967194
FMNO_red_120_cutoff_0.0.inp.out,1369.6066671493095,-0.1031,0.1569,21.1555,0.0,-1320.4687372734,20.713038499999456,-1095.4776089999955,-2187.451417156,0.07166240669994295
FMNO_red_121_cutoff_0.0.inp.out,1354.2359181488544,-0.1269,0.1628,21.7285,0.0,-1320.3804342457,1194.2373240000038,1331.41418420001,-2187.3666926401,0.0913792074002231
FMNO_red_122_cutoff_0.0.inp.out,1359.287057303805,-0.1366,0.1538,22.2899,0.0,-1320.4510458194,-952.1595696586163,-3464.055928652451,-2187.4164274863,0.09587740119968657
FMNO_red_123_cutoff_0.0.inp.out,1364.9797422495506,-0.1046,0.1672,20.1143,0.0,-1320.4897557703,178.2510357508581,701.1708247893232,-2187.4353717109,0.07056084870009727
FMNO_red_124_cutoff_0.0.inp.out,1364.5246910530743,-0.1023,0.1427,19.6394,0.0,-1320.4550212559,-989.4572567980026,-2202.1749749000055,-2187.3929405221,0.0710924722998243
FMNO_red_125_cutoff_0.0.inp.out,1364.5346602526665,-0.1279,0.1397,19.6300,0.0,-1320.3585667860,119.49623249611327,-966.6718162708522,-2187.3214973139,0.09023230299999341
FMNO_red_126_cutoff_0.0.inp.out,1358.1441790718386,-0.1019,0.1652,19.3236,0.0,-1320.5019629025,-409.59055919014975,-2212.5115949093884,-2187.4416502028,0.0708117525000489
FMNO_red_127_cutoff_0.0.inp.out,1368.5153299859849,-0.1004,0.1669,22.0729,0.0,-1320.3234819882,-2104.850736648626,-2677.860566557891,-2187.2842481843,0.06737510580023809
FMNO_red_128_cutoff_0.0.inp.out,1361.283096380643,-0.1276,0.1702,23.2481,0.0,-1320.6001749308,-1708.186307811981,-3943.2493727466804,-2187.5902070407,0.09164389100033077
FMNO_red_129_cutoff_0.0.inp.out,1370.1637811615299,-0.0983,0.1682,22.0805,0.0,-1320.3966651725,-1915.0935280916115,-3499.6594636559576,-2187.3506661234,0.06452823750032621
FMNO_red_12_cutoff_0.0.inp.out,1373.2040606470066,-0.1149,0.1485,22.7736,0.0,-1320.7572299627,703.446455000002,1578.0632085099949,-2187.7193480316,0.0798016655999163
