file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
INDO_red_0_cutoff_0.0.inp.out,395.80558483122326,-0.3303,0.1147,3.5426,0.0,-1325.1296000001,-3.1581300204974188,-1.4138156729445714,-1684.2654902999,0.3169710761003443
INDO_red_100_cutoff_0.0.inp.out,397.620286721493,-0.2936,0.1503,3.3189,0.0,-1325.0756565743,0.2758726716798406,-1.6610304330973604,-1684.218200466,0.2771363542997278
INDO_red_101_cutoff_0.0.inp.out,395.0559826994941,-0.3058,0.1367,2.5891,0.0,-1325.3855136256,1.3430179270675464,2.8886206749719463,-1684.5159223917,0.2955404613994687
INDO_red_102_cutoff_0.0.inp.out,399.0241836753944,-0.3165,0.1376,3.1842,0.0,-1325.4347618038,4.614735528906256,10.211854150607715,-1684.5679279945,0.2991955523993965
INDO_red_103_cutoff_0.0.inp.out,397.5360096046588,-0.3127,0.1348,3.6411,0.0,-1325.0216138172,2.189279925782454,0.6314876582381039,-1684.1486277912,0.3033922485001312
INDO_red_104_cutoff_0.0.inp.out,397.0360511238323,-0.3064,0.1438,3.2773,0.0,-1324.8978305736,-1.476804626153349,0.9387728253992396,-1684.0304967285,0.2942006111998125
INDO_red_105_cutoff_0.0.inp.out,395.9231235700643,-0.3095,0.1304,2.744,0.0,-1325.0553921973,-0.3488734457680799,-2.8038375147800925,-1684.179806566,0.2911461410003539
INDO_red_106_cutoff_0.0.inp.out,396.4858078464947,-0.2865,0.1653,2.7882,0.0,-1325.2022044368,1.697867402747133,-2.6443318425643456,-1684.3208707193,0.2793865778994586
INDO_red_107_cutoff_0.0.inp.out,397.9720970490326,-0.2818,0.16,3.5201,0.0,-1325.0682541065,-2.404935970036902,1.6109183486517762,-1684.1926847335,0.2730490132998966
INDO_red_108_cutoff_0.0.inp.out,397.25459316619,-0.2814,0.1449,2.4775,0.0,-1325.3280953438,3.8449848020706616,3.010947135372875,-1684.4522919018,0.2784781826994731
INDO_red_109_cutoff_0.0.inp.out,395.0071010978532,-0.2935,0.1294,3.1226,0.0,-1325.4422152379,-2.0128706893136217,-0.662592620757982,-1684.5647817292,0.2913016342999981
INDO_red_10_cutoff_0.0.inp.out,394.5671319466952,-0.2815,0.1499,2.7592,0.0,-1325.1666291515,-7.646916083500325,-9.81494388046677,-1684.2850562852,0.2721661960003985
INDO_red_110_cutoff_0.0.inp.out,400.1630470583992,-0.2789,0.1763,3.1943,0.0,-1325.4780290896,-0.6439786767055277,1.2168719445372511,-1684.6192064083,0.2705698817999291
INDO_red_111_cutoff_0.0.inp.out,395.78649501674806,-0.2768,0.1618,3.2738,0.0,-1325.6346461046,0.103728254659715,-3.5241770496371285,-1684.75794798,0.2678294574006941
INDO_red_112_cutoff_0.0.inp.out,395.3196979093637,-0.2806,0.1659,3.1577,0.0,-1325.8800779328,-4.097910840537666,-3.847488130573238,-1685.0037070686,0.2708748168997772
INDO_red_113_cutoff_0.0.inp.out,396.062824351751,-0.2904,0.1555,2.975,0.0,-1325.4173705655,-3.565621021525508,-5.44779322509675,-1684.5513137341,0.279300047700417
INDO_red_114_cutoff_0.0.inp.out,398.6740606276176,-0.2687,0.1548,2.9433,0.0,-1326.1404168083,-5.106139819184673,-5.447340802668751,-1685.2580484992,0.2583243935996506
INDO_red_115_cutoff_0.0.inp.out,399.82357970772296,-0.2812,0.1607,3.4114,0.0,-1325.962157587,-1.6263365635657094,0.5608499064359832,-1685.0888892192,0.272817686099188
INDO_red_116_cutoff_0.0.inp.out,391.2476587949496,-0.2855,0.1468,2.8645,0.0,-1324.8117209858,-0.1958107361689552,-1.1039376717696603,-1683.9274341579,0.2792418438002642
INDO_red_117_cutoff_0.0.inp.out,394.2364482616753,-0.2992,0.1529,2.8149,0.0,-1325.5294858755,3.7342727640559503,3.1743228221891404,-1684.6479809859,0.2843822674994953
INDO_red_118_cutoff_0.0.inp.out,400.5082668556157,-0.3022,0.159,3.4222,0.0,-1325.4015177632,0.6476979437647786,2.2397720062073336,-1684.5319786136,0.2880504047998329
INDO_red_119_cutoff_0.0.inp.out,397.07301672025983,-0.2922,0.1565,3.0254,0.0,-1325.7735260965,2.980801409962917,3.879455764121237,-1684.8953823217,0.2761954046000028
INDO_red_11_cutoff_0.0.inp.out,396.0696811321039,-0.2832,0.1656,2.5655,0.0,-1325.2643045252,-3.7347383382626753,-4.312817883301008,-1684.3743840042,0.2842098358996736
INDO_red_120_cutoff_0.0.inp.out,396.05775365262485,-0.3016,0.1445,4.3666,0.0,-1325.074451669,-10.150494706099648,-16.573497968589706,-1684.2144433199,0.2918138615004864
INDO_red_121_cutoff_0.0.inp.out,397.186494126705,-0.2923,0.1567,2.9882,0.0,-1325.0478033564,-7.860870569996715,-9.9402855599257,-1684.1610626838,0.2860252280006534
