file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
INDI_red_0_cutoff_7.5.inp.out,395.3599500633678,-0.1179,0.1679,34.2555,57.0,-1305.3109979187,79.41435937631267,-34.51075358505358,-6000.8639017432,0.11758610569995653
INDI_red_100_cutoff_7.5.inp.out,395.06297218318804,-0.1363,0.1387,38.2502,51.0,-1307.4551943124,-54.53813976640005,-161.50529092721598,-5546.7704992839,0.1371521278997534
INDI_red_101_cutoff_7.5.inp.out,398.17367227478604,-0.1235,0.1512,39.0609,48.0,-1308.6136108161,-73.42094841351529,-74.54320596099055,-5319.8470535458,0.1276046414004668
INDI_red_102_cutoff_7.5.inp.out,398.5394147521698,-0.1490,0.1521,39.2600,49.0,-1308.1219704701,-67.01773016359964,-121.73389911474216,-5395.3484688009,0.14870973829965806
INDI_red_103_cutoff_7.5.inp.out,397.07936789292864,-0.1436,0.1395,41.0981,51.0,-1307.5221453601,-44.58224352447762,-112.94112716577933,-5546.8224483106,0.14397945819928282
INDI_red_104_cutoff_7.5.inp.out,399.974492254102,-0.1294,0.1472,38.9887,51.0,-1307.4295356077,-19.893513743120273,-1.196955480494272,-5546.7157048419,0.1301348909992157
INDI_red_105_cutoff_7.5.inp.out,396.41134792160983,-0.1433,0.1464,35.8042,51.0,-1307.0555558765,16.686798014248712,23.42552500626339,-5546.4196881673,0.1418726225001592
INDI_red_106_cutoff_7.5.inp.out,400.2203878196785,-0.1322,0.1313,41.6075,50.0,-1307.6670858578,-32.74792078191607,153.84801666534776,-5470.9679354346,0.13388103200031765
INDI_red_107_cutoff_7.5.inp.out,396.571678752676,-0.1135,0.1632,34.6224,51.0,-1306.9740487355,61.59254651793472,13.55926440787676,-5546.3562739287,0.11427534009999363
INDI_red_108_cutoff_7.5.inp.out,394.58587765405065,-0.1207,0.1366,31.2912,54.0,-1306.1383949437,2.0068654260963883,-3.9227948133317376,-5773.6424991633,0.12233341530009056
INDI_red_109_cutoff_7.5.inp.out,397.81181058785614,-0.1326,0.1380,31.6465,56.0,-1305.6203718338,-69.42354563029195,-152.609669737741,-5925.1147631383,0.13261782139943534
INDI_red_10_cutoff_7.5.inp.out,396.22673938937226,-0.1275,0.1558,46.6348,53.0,-1307.1267484830,-39.4529934961892,-30.494287853827952,-5698.5881012988,0.13045145649994083
INDI_red_110_cutoff_7.5.inp.out,399.1604582808021,-0.1542,0.1304,38.0863,56.0,-1305.5467706822,-189.7059009455999,-196.77936885895096,-5924.9862708438,0.15309857240026759
INDI_red_111_cutoff_7.5.inp.out,395.90042723405605,-0.1202,0.1459,44.0454,55.0,-1306.2395997906,-33.0199888098934,-194.23593504996188,-5849.6090812191,0.12218205059980392
INDI_red_112_cutoff_7.5.inp.out,397.00389353367274,-0.1542,0.1409,42.4745,52.0,-1306.8578828615,147.7227527023753,7.906050290651006,-5622.1329658559,0.15244143979998626
INDI_red_113_cutoff_7.5.inp.out,397.09647091001534,-0.1244,0.1554,49.7413,55.0,-1306.1521940719,218.45201581113818,58.54407644511029,-5849.6497543082,0.1250412095005231
INDI_red_114_cutoff_7.5.inp.out,397.04322334671616,-0.1002,0.1647,38.4673,51.0,-1307.2493467254,-7.6093225182151345,127.99132379491387,-5546.5380729393,0.10382171879973612
